15:52:25, 1, 3, 1.6, 2.2, 2.6
15:52:32, 1, 4, 3.4, 4.3, 7.8
15:52:40, 1, 5, 1.6, 2.4, 5.4
15:53:07, 1, 1, 1.2, 2.9, 5.6
15:53:14, 1, 2, 2.9, 4.2, 7.3
15:53:22, 1, 3, 2.9, 4.3, 11.3
15:53:29, 1, 4, 2.0, 3.7, 5.3
15:53:37, 1, 5, 1.7, 2.5, 5.9
15:54:04, 1, 1, 3.0, 67.5, 323.8
15:54:11, 1, 2, 0.9, 4.6, 8.6
15:54:19, 1, 3, 3.6, 4.9, 12.4
15:54:26, 1, 4, 2.9, 3.5, 4.1
15:54:33, 1, 5, 0.9, 2.1, 5.0
15:55:00, 1, 1, 1.2, 2.7, 6.1
15:55:07, 1, 2, 3.9, 4.7, 8.1
15:55:15, 1, 3, 3.4, 4.8, 12.2
15:55:23, 1, 4, 2.0, 3.1, 7.3
15:55:30, 1, 5, 2.0, 3.9, 6.7
15:55:57, 1, 1, 1.0, 85.1, 415.0
15:56:04, 1, 2, 2.8, 4.8, 10.9
15:56:12, 1, 3, 2.3, 3.5, 10.4
15:56:19, 1, 4, 1.3, 2.8, 3.7
15:56:26, 1, 5, 1.6, 4.5, 7.7
15:56:53, 1, 1, 2.1, 2.9, 6.3
15:57:00, 1, 2, 2.6, 3.3, 6.3
15:57:09, 1, 3, 2.7, 4.0, 11.4
15:57:16, 1, 4, 1.1, 2.5, 5.8
15:57:23, 1, 5, 2.2, 3.5, 6.9
15:57:50, 1, 1, 1.0, 66.9, 322.1
15:57:57, 1, 2, 3.2, 4.8, 8.2
15:58:05, 1, 3, 1.7, 4.3, 22.2
15:58:12, 1, 4, 3.7, 4.6, 9.0
15:58:19, 1, 5, 1.8, 3.6, 13.4
15:58:46, 1, 1, 1.4, 2.4, 6.7
15:58:53, 1, 2, 1.2, 4.9, 8.5
15:59:02, 1, 3, 3.0, 4.4, 11.9
15:59:09, 1, 4, 3.5, 4.3, 7.2
15:59:16, 1, 5, 1.7, 3.1, 6.3
15:59:43, 1, 1, 3.6, 4.5, 8.5
15:59:50, 1, 2, 1.8, 2.6, 5.8
15:59:59, 1, 3, 2.6, 3.9, 11.1
16:00:06, 1, 4, 1.3, 2.6, 3.5
16:00:13, 1, 5, 4.4, 5.1, 8.4
16:00:40, 1, 1, 1.9, 61.3, 296.8
16:00:47, 1, 2, 0.9, 1.8, 4.9
16:00:55, 1, 3, 2.1, 3.4, 11.0
16:01:02, 1, 4, 1.3, 2.4, 5.8
16:01:09, 1, 5, 1.4, 2.7, 5.9
16:01:36, 1, 1, 1.1, 2.5, 6.1
16:01:43, 1, 2, 3.7, 4.6, 7.9
16:01:52, 1, 3, 2.9, 4.2, 11.5
16:01:59, 1, 4, 3.3, 4.6, 9.5
16:02:06, 1, 5, 1.1, 2.8, 8.9
16:02:33, 1, 1, 1.3, 69.1, 341.7
16:02:40, 1, 2, 3.7, 4.7, 7.4
16:02:48, 1, 3, 3.8, 5.2, 12.5
16:02:55, 1, 4, 4.3, 5.2, 8.8
16:03:03, 1, 5, 1.0, 3.1, 5.6
16:03:30, 1, 1, 2.0, 66.6, 323.5
16:03:37, 1, 2, 2.9, 4.0, 6.9
16:03:45, 1, 3, 1.0, 3.1, 9.4
16:03:52, 1, 4, 2.8, 3.6, 5.4
16:03:59, 1, 5, 1.8, 2.5, 5.8
16:04:26, 1, 1, 1.2, 65.9, 313.4
16:04:33, 1, 2, 3.1, 4.0, 7.3
16:04:41, 1, 3, 4.0, 5.5, 12.3
16:04:48, 1, 4, 4.0, 4.6, 5.8
16:04:56, 1, 5, 1.0, 4.4, 9.0
16:05:23, 1, 1, 1.2, 59.3, 287.1
16:05:30, 1, 2, 1.3, 2.2, 5.4
16:05:38, 1, 3, 1.3, 2.7, 10.2
16:05:45, 1, 4, 1.3, 4.4, 5.3
16:05:52, 1, 5, 2.7, 3.6, 7.0
16:06:19, 1, 1, 2.5, 3.7, 7.7
16:06:26, 1, 2, 2.0, 3.2, 6.4
16:06:34, 1, 3, 3.4, 4.8, 12.4
16:06:42, 1, 4, 2.1, 503.3, 1005.6
16:06:49, 1, 5, 3.9, 4.9, 8.2
16:07:16, 1, 1, 3.0, 77.9, 376.1
16:07:23, 1, 2, 4.2, 5.0, 8.6
16:07:31, 1, 3, 1.2, 4.5, 9.4
16:07:38, 1, 4, 2.4, 4.3, 7.5
16:07:45, 1, 5, 1.8, 2.6, 5.9
16:08:12, 1, 1, 1.4, 4.5, 5.4
16:08:19, 1, 2, 0.9, 4.2, 8.3
16:08:28, 1, 3, 3.8, 5.1, 11.8
16:08:35, 1, 4, 1.3, 3.9, 5.2
16:08:42, 1, 5, 1.7, 2.5, 5.6
16:09:09, 1, 1, 2.6, 63.1, 304.3
16:09:16, 1, 2, 2.4, 3.3, 6.6
16:09:24, 1, 3, 1.9, 3.4, 12.2
16:09:31, 1, 4, 2.0, 3.6, 6.0
16:09:38, 1, 5, 2.5, 5.7, 21.3
16:10:05, 1, 1, 2.7, 3.6, 7.8
16:10:12, 1, 2, 3.6, 4.4, 7.8
16:10:21, 1, 3, 3.4, 4.7, 12.2
16:10:28, 1, 4, 2.1, 3.8, 4.7
16:10:35, 1, 5, 1.2, 2.0, 5.0
16:11:02, 1, 1, 2.8, 71.3, 343.7
16:11:09, 1, 2, 1.8, 2.6, 5.5
16:11:17, 1, 3, 1.9, 3.2, 10.7
16:11:24, 1, 4, 2.5, 2.9, 3.4
16:11:31, 1, 5, 1.1, 2.3, 5.2
16:11:59, 1, 1, 1.0, 61.4, 294.2
16:12:06, 1, 2, 3.5, 4.4, 7.6
16:12:14, 1, 3, 3.0, 5.7, 11.9
16:12:21, 1, 4, 1.4, 2.3, 5.4
16:12:28, 1, 5, 4.3, 5.1, 7.9
16:12:55, 1, 1, 1.7, 54.4, 262.5
16:13:02, 1, 2, 1.3, 3.3, 5.4
16:13:10, 1, 3, 1.2, 4.5, 9.4
16:13:18, 1, 4, 1.8, 3.4, 6.1
16:13:25, 1, 5, 1.2, 4.8, 8.8
16:13:52, 1, 1, 3.1, 78.7, 379.7
16:13:59, 1, 2, 1.1, 2.7, 7.6
16:14:07, 1, 3, 3.0, 4.3, 11.3
16:14:14, 1, 4, 2.0, 3.5, 6.3
16:14:21, 1, 5, 2.4, 3.2, 6.5
16:14:48, 1, 1, 4.0, 5.1, 8.4
16:14:55, 1, 2, 3.1, 4.0, 7.1
16:15:04, 1, 3, 1.1, 4.0, 9.6
16:15:11, 1, 4, 1.0, 3.8, 4.9
16:15:18, 1, 5, 0.9, 3.9, 8.9
16:15:45, 1, 1, 1.2, 60.1, 291.2
16:15:52, 1, 2, 4.1, 4.5, 4.9
16:16:00, 1, 3, 1.3, 2.6, 10.1
16:16:07, 1, 4, 2.5, 3.4, 5.5
16:16:14, 1, 5, 2.9, 3.9, 6.7
16:16:41, 1, 1, 3.3, 4.4, 9.1
16:16:48, 1, 2, 2.5, 3.8, 8.6
16:16:57, 1, 3, 3.3, 4.6, 11.4
16:17:04, 1, 4, 1.8, 4.5, 9.6
16:17:11, 1, 5, 1.8, 3.4, 6.1
16:17:38, 1, 1, 2.2, 58.2, 278.9
16:17:45, 1, 2, 1.1, 2.8, 5.5
16:17:53, 1, 3, 1.5, 2.9, 10.4
16:18:00, 1, 4, 1.2, 3.1, 5.1
16:18:07, 1, 5, 2.7, 3.6, 7.2
16:18:34, 1, 1, 0.9, 4.5, 8.5
16:18:41, 1, 2, 2.6, 3.4, 6.7
16:18:50, 1, 3, 2.6, 4.0, 11.5
16:18:57, 1, 4, 1.1, 2.8, 6.1
16:19:04, 1, 5, 1.4, 3.6, 13.9
16:19:31, 1, 1, 1.1, 61.2, 297.9
16:19:38, 1, 2, 2.7, 3.5, 6.7
16:19:46, 1, 3, 2.5, 3.9, 11.5
16:19:53, 1, 4, 3.4, 5.1, 9.5
16:20:01, 1, 5, 3.5, 878.4, 1006.0
16:20:28, 1, 1, 2.3, 49.6, 235.7
16:20:35, 1, 2, 3.8, 4.6, 7.6
16:20:43, 1, 3, 1.5, 2.8, 9.6
16:20:50, 1, 4, 0.9, 3.0, 5.6
16:20:57, 1, 5, 3.3, 4.0, 6.7
16:21:24, 1, 1, 1.1, 5.5, 14.8
16:21:31, 1, 2, 3.2, 3.6, 4.0
16:21:40, 1, 3, 0.9, 3.4, 9.3
16:21:47, 1, 4, 1.5, 2.4, 5.7
16:21:56, 1, 5, 3.5, 4.8, 11.4
16:22:23, 1, 1, 4.3, 5.1, 8.7
16:22:30, 1, 2, 1.2, 2.0, 4.7
16:22:38, 1, 3, 1.1, 3.5, 6.1
16:22:45, 1, 4, 4.0, 5.0, 9.1
16:22:53, 1, 5, 2.1, 3.0, 6.3
16:23:20, 1, 1, 1.2, 3.6, 5.2
16:23:27, 1, 2, 3.3, 4.0, 7.2
16:23:36, 1, 3, 1.8, 3.0, 9.7
16:23:43, 1, 4, 1.8, 2.1, 2.6
16:23:50, 1, 5, 1.5, 2.3, 5.8
16:24:17, 1, 1, 1.3, 58.6, 283.1
16:24:24, 1, 2, 1.0, 3.8, 8.5
16:24:32, 1, 3, 2.6, 3.9, 11.4
16:24:39, 1, 4, 1.1, 3.8, 5.7
16:24:46, 1, 5, 2.2, 4.2, 8.7
16:25:13, 1, 1, 2.7, 3.6, 7.6
16:25:20, 1, 2, 1.1, 3.9, 11.9
16:25:29, 1, 3, 1.8, 3.1, 10.6
16:25:36, 1, 4, 2.1, 3.5, 7.1
16:25:43, 1, 5, 2.6, 3.4, 6.5
16:26:10, 1, 1, 1.2, 72.1, 346.6
16:26:17, 1, 2, 1.8, 2.6, 5.7
16:26:25, 1, 3, 1.7, 2.9, 10.4
16:26:32, 1, 4, 3.4, 4.0, 5.1
16:26:39, 1, 5, 1.0, 4.3, 9.0
16:27:06, 1, 1, 3.0, 3.9, 8.1
16:27:13, 1, 2, 2.0, 2.8, 5.7
16:27:22, 1, 3, 3.3, 5.2, 11.8
16:27:29, 1, 4, 2.3, 3.4, 4.0
16:27:36, 1, 5, 1.7, 2.5, 5.7
16:28:03, 1, 1, 1.8, 60.6, 294.5
16:28:10, 1, 2, 4.0, 4.9, 8.5
16:28:18, 1, 3, 4.2, 5.3, 11.4
16:28:25, 1, 4, 2.7, 3.1, 3.8
16:28:33, 1, 5, 4.4, 5.2, 8.2
16:29:00, 1, 1, 1.2, 72.4, 354.0
16:29:07, 1, 2, 4.2, 5.0, 7.9
16:29:15, 1, 3, 1.9, 3.2, 10.7
16:29:22, 1, 4, 3.4, 3.8, 4.4
16:29:29, 1, 5, 1.6, 2.3, 5.5
16:29:56, 1, 1, 2.2, 3.2, 7.2
16:30:03, 1, 2, 3.2, 4.2, 8.3
16:30:11, 1, 3, 1.6, 3.3, 10.4
16:30:19, 1, 4, 1001.0, 1001.9, 1005.9
16:30:26, 1, 5, 2.0, 3.0, 6.4
16:30:53, 1, 1, 1.1, 65.6, 313.5
16:31:00, 1, 2, 1.0, 3.3, 8.9
16:31:08, 1, 3, 2.5, 3.9, 11.4
16:31:15, 1, 4, 3.0, 3.6, 4.2
16:31:22, 1, 5, 1.0, 4.2, 9.0
16:31:49, 1, 1, 1.2, 2.2, 6.2
16:31:56, 1, 2, 1.2, 2.5, 5.1
16:32:05, 1, 3, 3.3, 4.6, 12.1
16:32:12, 1, 4, 3.3, 3.6, 3.9
16:32:19, 1, 5, 2.9, 4.1, 6.6
16:32:46, 1, 1, 2.6, 67.1, 324.0
16:32:53, 1, 2, 2.9, 3.7, 6.8
16:33:01, 1, 3, 3.5, 4.8, 12.3
16:33:08, 1, 4, 2.8, 3.8, 7.3
16:33:15, 1, 5, 3.2, 4.0, 7.3
16:33:42, 1, 1, 4.1, 5.1, 9.1
16:33:49, 1, 2, 1.1, 2.0, 5.4
16:33:58, 1, 3, 0.9, 4.2, 9.2
16:34:05, 1, 4, 3.8, 4.5, 8.1
16:34:12, 1, 5, 3.9, 4.7, 7.7
16:34:39, 1, 1, 2.1, 69.4, 335.8
16:34:46, 1, 2, 3.1, 3.9, 6.9
16:34:54, 1, 3, 1.1, 3.1, 9.6
16:35:01, 1, 4, 1.6, 3.0, 4.3
16:35:08, 1, 5, 3.7, 4.5, 8.1
16:35:35, 1, 1, 1.7, 2.6, 6.7
16:35:43, 1, 2, 3.1, 4.0, 7.3
16:35:51, 1, 3, 1.9, 3.3, 11.3
16:35:58, 1, 4, 4.5, 7.4, 21.5
16:36:05, 1, 5, 1.9, 3.0, 6.2
16:36:32, 1, 1, 1.4, 60.2, 291.6
16:36:39, 1, 2, 4.4, 5.1, 8.3
16:36:47, 1, 3, 1.2, 3.1, 11.2
16:36:54, 1, 4, 2.6, 3.1, 3.6
16:37:01, 1, 5, 3.5, 4.4, 7.9
16:37:29, 1, 1, 4.3, 5.2, 9.4
16:37:36, 1, 2, 1.1, 2.0, 5.6
16:37:44, 1, 3, 1.0, 3.4, 9.6
16:37:51, 1, 4, 1.3, 2.2, 5.3
16:37:58, 1, 5, 2.9, 3.9, 7.3
16:38:25, 1, 1, 1.2, 61.1, 296.5
16:38:32, 1, 2, 3.7, 4.5, 7.7
16:38:40, 1, 3, 2.8, 4.1, 11.6
16:38:47, 1, 4, 2.5, 3.0, 3.6
16:38:55, 1, 5, 2.4, 3.6, 6.8
16:39:22, 1, 1, 1.6, 66.1, 323.2
16:39:29, 1, 2, 4.1, 5.0, 8.1
16:39:37, 1, 3, 1.0, 3.4, 9.5
16:39:44, 1, 4, 2.3, 3.2, 3.9
16:39:51, 1, 5, 1.2, 2.6, 6.3
16:40:18, 1, 1, 3.1, 72.0, 343.9
16:40:25, 1, 2, 2.8, 4.2, 7.5
16:40:33, 1, 3, 1.0, 4.0, 9.2
16:40:40, 1, 4, 2.1, 3.0, 3.8
16:40:48, 1, 5, 2.1, 3.1, 6.5
16:41:15, 1, 1, 2.0, 57.7, 278.7
16:41:22, 1, 2, 1.3, 5.8, 25.6
16:41:30, 1, 3, 1.3, 2.7, 10.2
16:41:37, 1, 4, 1.3, 3.1, 3.7
16:41:44, 1, 5, 2.6, 3.4, 6.8
16:42:11, 1, 1, 3.9, 59.6, 280.7
16:42:18, 1, 2, 1.8, 2.6, 5.7
16:42:26, 1, 3, 2.5, 3.8, 11.3
16:42:33, 1, 4, 1.0, 3.0, 5.3
16:42:41, 1, 5, 3.9, 4.9, 9.4
16:43:08, 1, 1, 4.0, 62.9, 297.9
16:43:15, 1, 2, 1.9, 2.8, 6.2
16:43:23, 1, 3, 1.9, 3.2, 10.7
16:43:30, 1, 4, 1.2, 4.1, 7.4
16:43:37, 1, 5, 2.6, 3.5, 6.6
16:44:04, 1, 1, 1.6, 63.5, 309.0
16:44:11, 1, 2, 1.5, 2.4, 5.6
16:44:19, 1, 3, 2.9, 5.0, 19.3
16:44:26, 1, 4, 3.8, 4.3, 6.1
16:44:34, 1, 5, 1.9, 4.3, 9.2
16:45:01, 1, 1, 2.7, 65.6, 315.6
16:45:08, 1, 2, 2.9, 3.7, 7.1
16:45:16, 1, 3, 1.7, 3.8, 10.4
16:45:23, 1, 4, 1.4, 2.3, 6.0
16:45:30, 1, 5, 1.6, 2.3, 5.6
16:45:57, 1, 1, 2.3, 3.5, 7.2
16:46:04, 1, 2, 1.1, 1.9, 5.1
16:46:12, 1, 3, 2.5, 3.7, 10.9
16:46:20, 1, 4, 4.2, 5.1, 9.5
16:46:27, 1, 5, 3.2, 4.0, 6.9
16:46:54, 1, 1, 2.6, 67.1, 322.8
16:47:01, 1, 2, 3.9, 4.9, 8.6
16:47:09, 1, 3, 3.8, 5.6, 13.8
16:47:16, 1, 4, 2.9, 3.5, 5.2
16:47:23, 1, 5, 2.5, 3.3, 6.5
16:47:50, 1, 1, 2.7, 3.5, 7.3
16:47:57, 1, 2, 3.8, 4.5, 7.6
16:48:06, 1, 3, 3.4, 5.1, 11.6
16:48:13, 1, 4, 2.0, 2.7, 4.2
16:48:20, 1, 5, 1.3, 2.0, 5.2
16:48:47, 1, 1, 4.5, 68.3, 323.1
16:48:54, 1, 2, 3.5, 4.4, 7.6
16:49:02, 1, 3, 1.3, 3.8, 9.9
16:49:09, 1, 4, 1.1, 3.0, 5.0
16:49:16, 1, 5, 2.7, 3.5, 6.8
16:49:43, 1, 1, 1.9, 2.8, 6.8
16:49:50, 1, 2, 3.9, 4.9, 7.8
16:49:59, 1, 3, 3.5, 4.8, 12.0
16:50:06, 1, 4, 4.3, 4.7, 5.7
16:50:13, 1, 5, 2.1, 3.3, 6.2
16:50:40, 1, 1, 0.9, 68.2, 320.8
16:50:47, 1, 2, 2.8, 3.6, 6.9
16:50:55, 1, 3, 1.2, 4.6, 9.5
16:51:02, 1, 4, 3.3, 4.3, 7.5
16:51:09, 1, 5, 3.9, 4.7, 8.2
16:51:36, 1, 1, 2.2, 3.1, 7.0
16:51:43, 1, 2, 2.5, 3.4, 6.8
16:51:52, 1, 3, 2.9, 4.2, 11.8
16:51:59, 1, 4, 0.9, 3.9, 6.8
16:52:06, 1, 5, 1.0, 4.0, 12.3
16:52:33, 1, 1, 1.5, 63.2, 302.8
16:52:40, 1, 2, 3.9, 4.1, 4.5
16:52:48, 1, 3, 3.0, 4.6, 14.3
16:52:55, 1, 4, 2.8, 3.1, 3.5
16:53:02, 1, 5, 1.8, 2.5, 5.8
16:53:29, 1, 1, 3.2, 4.0, 7.5
16:53:36, 1, 2, 1.0, 3.9, 8.7
16:53:45, 1, 3, 1.3, 4.0, 9.6
16:53:52, 1, 4, 1.3, 2.8, 5.6
16:53:59, 1, 5, 2.1, 5.1, 8.1
16:54:26, 1, 1, 1.8, 65.3, 317.0
16:54:33, 1, 2, 1.2, 2.8, 5.1
16:54:41, 1, 3, 1.7, 3.0, 10.5
16:54:48, 1, 4, 2.6, 2.9, 3.3
16:54:55, 1, 5, 1.5, 2.4, 5.9
16:55:23, 1, 1, 1.0, 69.7, 334.7
16:55:30, 1, 2, 3.1, 4.0, 7.2
